# LK8000 HUNGARIAN MESSAGES - HUN_MSG.TXT
# UPDATED:  120214
#
# This file is loaded on startup and all messages are stored internally.
# If you are translating these messages, try to respect sizes.
# The first _@Mn_  are the indexes, and you cannot change them!
#
# Please note that ENG_MSG.TXT is the english master language for LK8000
# and it should always exist. Do not change ENG_MSG.TXT!
#
# ATTENTION> Max number of tokens is defined in LKLanguage as MAX_MESSAGES
#
# All lines that are empty, or starting with a # , are ignored.
# DEVELOPERS ADDING NEW MESSAGES HERE SHOULD REQUEST A NUMBERING SLOT TO PAOLO

_@M1_ " Diff"
_@M777_ "Érvényes start"
_@M778_ "Értékek fehérek"
_@M779_ "Változó"
_@M780_ "Varió fekete"
_@M781_ "Varió zöld+piros"
_@M782_ "Varió szivárvány"
_@M783_ "Varió piros+kék"
_@M784_ "Varió"
_@M785_ "Variometer oszlop"
_@M786_ "Nagyon magas"
_@M787_ "Virtuális gombok"
_@M788_ "Térfogat"
_@M789_ "Figy"
_@M790_ "Figyelmeztetési idő"
_@M791_ "Figyelmeztetés"
_@M792_ "Figyelmeztetések"
_@M793_ "Vizek cimkéi"
_@M794_ "Hullám"
_@M795_ "Fordulópont Szerkesztő"
_@M796_ "Fordulópont Infó"
_@M797_ "Fordulópont Értelmező"
_@M798_ "Fordulópont UTM Szerkesztő"
_@M799_ "Ford.pont jegyzetek"
_@M800_ "Fordulópont"
_@M801_ "Ford.pont\nCél"
_@M802_ "Ford.pont\nKövetk."
_@M803_ "Ford.pont\nElőző"
_@M804_ "Ford.pont\nStart"
_@M805_ "Fordulópont fájl értelmezési hiba"
_@M806_ "F.pont fájl 1"
_@M807_ "F.pont fájl 2"
_@M808_ "Ford.pont szöv.stílusa"
_@M809_ "Fordulópontok szerkesztve"
_@M810_ "Fordulópontok kizárva, elmentsem azért?"
_@M811_ "Fordulópontok terepen kívül"
_@M812_ "Időjárási előrejelzés"
_@M813_ "Időjárási paraméterek"
_@M814_ "Súly"
_@M815_ "Fehér körvonal"
_@M816_ "Fehér"
_@M817_ "Ez lesz a Cél?"
_@M818_ "Szél beállítások"
_@M819_ "Szél nyíl"
_@M820_ "Szél adott magasságban"
_@M821_ "Fel.terh."
_@M822_ "Vektor"
_@M823_ "Munkasáv"
_@M824_ "F.pont terepen kívül"
_@M825_ "Sárga"
_@M826_ "Mind Igen"
_@M827_ "Igen"
_@M828_ "Poz.kódod"
_@M829_ "Zombi"
_@M830_ "Zóna"
_@M831_ "_Space_ "
_@M832_ "Fordulópont Hozzáadás"
_@M833_ "kisegítő"
_@M834_ "körözés"
_@M835_ "siklás"
_@M836_ "Végsiklás"
_@M837_ "Terep határán kívül"
_@M838_ "Első 8"
_@M839_ "Első 10"
_@M840_ "Első 12"
_@M841_ "Betűméret"
_@M842_ "Nagy betű"
_@M843_ "Kis betű"
_@M850_ "ELSŐ KAPU NYÍLIK 1 ÓRÁN BELÜL"
_@M851_ "ELSŐ KAPU NYÍLIK 30 PERCEN BELÜL"
_@M852_ "10 PERC VAN HÁTRA"
_@M853_ "5 PERC VAN HÁTRA"
_@M854_ "ActiveMap BE"
_@M855_ "ActiveMap KI"
_@M856_ "Auto Zoom BE"
_@M857_ "Auto Zoom KI"
_@M858_ "Mozgatás mód BE"
_@M859_ "Mozgatás mód KI"
_@M860_ "Auto McCready BE"
_@M861_ "Auto McCready KI"
_@M862_ "Logger BE"
_@M863_ "Logger KI"
_@M864_ "NMEA Logger BE"
_@M865_ "NMEA Logger KI"
_@M866_ "Minőség"
_@M867_ "Orbiter BE"
_@M868_ "Orbiter KI"
_@M869_ "Légtéren belül"
_@M870_ "Kilépés"
_@M871_ "Legközelebbi Légtér"
_@M872_ "TEREPRE ZOOM 20s-ig"
_@M873_ "VISSZA A NORMÁL ZOOMRA"
_@M874_ "Klikk a képernyő közepére a kezdéshez"
_@M875_ "A GPS DÁTUM ÉS IDŐ ÉRVÉNYTELEN"
_@M876_ "Logger indítása deklarációval"
_@M877_ "Beállítások elmentve."
_@M878_ "Jegyzettömb"
_@M879_ "A CÉL MOST TŰNT EL"
_@M880_ "Feloldjam az aktuális célt?"
_@M881_ "Cél kiválasztás"
_@M882_ "CÉL FELOLDVA"
_@M883_ "CÉL ELTŰNT!"
_@M884_ "Lezárjam ezt a célt?"
_@M885_ "Beállítások"
_@M886_ "Felad.szám."
_@M887_ "Szél beáll."
_@M888_ "Figyelm."
_@M889_ "Tömeg"
_@M890_ "Nem"
_@M891_ "Régi feladat törlése és betöltés"
_@M892_ "(kézi)"
_@M893_ "(auto)"
_@M894_ "BE"
_@M895_ "Force"
_@M896_ "Unforce"
_@M897_ "Auto"
_@M898_ "MIND KI"
_@M899_ "MIND BE"
_@M900_ "Terep fájl betöltése..."
_@M901_ "Terep lapok betöltése..."
_@M902_ "Topológia fájl betöltése..."
_@M903_ "Fordulópont fájl betöltése..."
_@M904_ "Taktikai Fedélzeti Számítógép"
_@M905_ "Termik"
_@M906_ "Siklás"
_@M907_ "Feladat"
_@M908_ "Közös"
_@M909_ "Ford"
_@M910_ "Cél"
_@M911_ "Látva"
_@M912_ "[nincs cél]"
_@M913_ "Kísérleti"
_@M914_ "[nincs cél]"
_@M915_ "NEM IFR HASZNÁLATRA!"
_@M916_ "FIGYELEM, NINCS LESZÁLLÓHELY"
_@M917_ "Szélesség/Hosszúság"
_@M918_ "Szél/Hossz"
_@M919_ "SzélHossz"
_@M920_ "Polár fájl betöltési hiba!"
_@M921_ "visszaszámlálás"
_@M922_ "NEM REPÜL"
_@M923_ "ROSSZ BELSŐ OLDAL"
_@M924_ "ROSSZ KÜLSŐ OLDAL"
_@M925_ "NINCS FELADAT START"
_@M926_ "Szektorban, élesítsd az előlépést ha kész vagy"
_@M927_ "GPS kapcsolatra vár"
_@M928_ "Kommunikációs portok újraindítása"
_@M929_ "GPS műholdakra vár"
_@M930_ "Felszállás"
_@M931_ "Leszállás"
_@M932_ "Végsikló pálya fölött"
_@M933_ "Végsikló pálya alatt"
_@M934_ "Végsiklás terepen át"
_@M935_ "Jelölők törölve"
_@M936_ "Verseny osztály"
_@M937_ "Verseny osztály:"
_@M938_ "Verseny ID"
_@M939_ "Verseny ID:"
_@M940_ "Kitöltés"
_@M941_ "Csak körvonal"
_@M942_ "Mintázat"
_@M943_ "Félig átlátszó"
_@M944_ "Elfedés"
_@M945_ "Mintázat, csak kerettel"
_@M946_ "Félig átlátszó, csak kerettel"

_@M950_ "Alsósor elfedés"
_@M951_ "RX szál nem stoppolható!"
_@M952_ "Sikertelen adat írás a portra!"
_@M953_ "Átlátszó"
_@M954_ "Font simítás"
_@M955_ "ClearType"
_@M956_ "Anti Aliasing"
# Page 1.5 name, keep short:
_@M957_ "Verseny"

# ON/OFF in dialog windows (not Menu)
_@M958_ "BE"
_@M959_ "KI"

#
# Paragliding lock/unlock screen feature
#
_@M960_ "FELOLDJAM A KIJELZŐT?"
_@M961_ "LEZÁRJAM A KIJELZŐT?"
# 962 max 35 characters!
_@M962_ "KIJELZŐ ZÁROLVA A FELSZÁLLÁSIG"
_@M963_ "DUPLA KLIKK A FELOLDÁSHOZ"
_@M964_ "KIJELZŐ FELOLDVA"
#
# Menu buttons, MAX 8 character per line! Keep \n !
_@M965_ "KIJELZŐ\nFELOLD"
_@M966_ "KIJELZŐ\nLEZÁR"

#
# GPS and COM port warnings
#
_@M970_ " GPS: NINCS FIX"
_@M971_ " GPS: Nincs ComPort"
_@M972_ " GPS: Nem jön adat"
_@M973_ " GPS hiányzik"
_@M974_ " GPS nincs csatlakoztatva"
_@M975_ " GPS adathiba"


#
# Infoboxes in Description / Tile order. 
# In titles use maximum 7 characters
#
_@M1001_ "H Magasság QNH"
_@M1002_ "HQNH"
_@M1003_ "H Magasság AGL"
_@M1004_ "HAGL"
_@M1005_ "W Termikerő 30s átlag"
_@M1006_ "W30s"
_@M1007_ "Irány útirányszög"
_@M1008_ "ÚtIrány"
_@M1009_ "E Siklószám 20s átlag"
_@M1010_ "E.20s"
_@M1011_ "E Siklószám utolsó termik óta"
_@M1012_ "EUTSik"
_@M1013_ "V Földfeletti sebesség"
_@M1014_ "VFöld"
_@M1015_ "W Utolsó termik átlaga"
_@M1016_ "WUTÁtl"
_@M1017_ "H Magasság utolsó termikben nyert"
_@M1018_ "HUTnyer"
_@M1019_ "T Utolsó termikben töltött idő"
_@M1020_ "TUTidő"
_@M1021_ "MacCready érték"
_@M1022_ "MCready"
_@M1023_ "S Távolság Köv. ford.pont"
_@M1024_ "SKövFP"
_@M1025_ "H Köv. ford.pont érk.mag."
_@M1026_ "HFPÉrk"
_@M1027_ "H Köv. ford.pont szükséges mag."
_@M1028_ "HFPKell"
_@M1029_ "_Reserved 2"
_@M1030_ "Köv.FP"
_@M1031_ "H Cél érkezési magasság"
_@M1032_ "HCélÉrk"
_@M1033_ "H Célhoz szükséges magasság"
_@M1034_ "HCélKel"
_@M1035_ "V Elért átlagsebesség"
_@M1036_ "VÁtlag"
_@M1037_ "S Feladatban hátralévő táv"
_@M1038_ "TávMég"
_@M1039_ "_Reserved 1"
_@M1040_ "OLD fLD"
_@M1041_ "H Terep (domborzat) magassága"
_@M1042_ "HTerep"
_@M1043_ "W Termik átlaga"
_@M1044_ "WT.Átl"
_@M1045_ "H Termik nyert magasság"
_@M1046_ "HTermik"
_@M1047_ "Irány repülési irány"
_@M1048_ "RepIrny"
_@M1049_ "W Varió"
_@M1050_ "WVarió"
_@M1051_ "V Szélsebesség"
_@M1052_ "Vszél"
_@M1053_ "Irány Szélirány"
_@M1054_ "Szélir"
_@M1055_ "AA Idő"
_@M1056_ "TAA"
_@M1057_ "AA Távolság Max"
_@M1058_ "SAAMax"
_@M1059_ "AA Távolság Min"
_@M1060_ "SAAMin"
_@M1061_ "AA Sebesség Max"
_@M1062_ "VAAMax"
_@M1063_ "AA Sebesség Min"
_@M1064_ "VAAMin"
_@M1065_ "V IAS Műszer szerinti sebesség"
_@M1066_ "VIAS"
_@M1067_ "H Barometrikus magasság"
_@M1068_ "HBAR"
_@M1069_ "V McCready szerinti sebesség"
_@M1070_ "VMc"
_@M1071_ "T Termikben töltött idő%"
_@M1072_ "TTerm%"
_@M1073_ "T Repülési idő"
_@M1074_ "TRepIdő"
_@M1075_ "G terhelés"
_@M1076_ "G"
_@M1077_ "_Reserved 2"
_@M1078_ "OLD nLD"
_@M1079_ "T Helyi idő"
_@M1080_ "Idő"
_@M1081_ "T UTC szerinti idő"
_@M1082_ "IdőUTC"
_@M1083_ "T Feladat hátralévő idő"
_@M1084_ "TFelMég"
_@M1085_ "T Köv. ford.pont hátralévő idő"
_@M1086_ "TFPMég"
_@M1087_ "V Optimális siklósebesség"
_@M1088_ "VMcOpt"
_@M1089_ "W Nettó Varió"
_@M1090_ "WNettó"
_@M1091_ "T Célba érkezés időpontja"
_@M1092_ "TCélÉrk"
_@M1093_ "T Köv. fod.ponthoz érés időpontja"
_@M1094_ "TFPÉrk"
_@M1095_ "Irány Irányszög eltérés"
_@M1096_ "IrEltér"
_@M1097_ "Külső levegő hőfok"
_@M1098_ "KülsőHő"
_@M1099_ "Relatív páratartalom"
_@M1100_ "Pára%"
_@M1101_ "Előrejelzés szerinti hőfok"
_@M1102_ "MaxHőfok"
_@M1103_ "AA Hátralévő táv"
_@M1104_ "SAAMég"
_@M1105_ "AA Hátralévő sebesség"
_@M1106_ "VAAMég"
_@M1107_ "E intelligens variótól"
_@M1108_ "Evarió"
_@M1109_ "V TAS Valós sebesség"
_@M1110_ "VTAS"
_@M1111_ "Csapatkódod"
_@M1112_ "Cs.kód"
_@M1113_ "Csapattárs irányszöge"
_@M1114_ "TársIr"
_@M1115_ "Csapattárs irányszög eltérés"
_@M1116_ "TárIrEl"
_@M1117_ "Csapattárs távolsága"
_@M1118_ "STárs"
_@M1119_ "V Jelenlegi távrep. sebesség"
_@M1120_ "VTávAkt"
_@M1121_ "S Hazai reptér távolsága"
_@M1122_ "SOtthon"
_@M1123_ "V Feladat elért átlagseb."
_@M1124_ "VÁtlag"
_@M1125_ "AA Delta idő"
_@M1126_ "TAADelt"
_@M1127_ "W Termik napi átlag"
_@M1128_ "WNapÁtl"
_@M1129_ "W Távolság Varió"
_@M1130_ "WSVarió"
_@M1131_ "Akku töltöttség %"
_@M1132_ "Akku"
_@M1133_ "E Feladat szükséges siklószám"
_@M1134_ "EFlKell"
_@M1135_ "E Altern1 szükséges siklószám"
_@M1136_ "EA1Kell"
_@M1137_ "E Altern2 szükséges siklószám"
_@M1138_ "EA2Kell"
_@M1139_ "E BestAltern szükséges siklószám"
_@M1140_ "EBAKell"
_@M1141_ "H QFE Magasság"
_@M1142_ "HQFE"
_@M1143_ "E Átlagolt siklószám"
_@M1144_ "EÁtlag"
_@M1145_ "E Köv. ford.pont szükséges siklószám"
_@M1146_ "EFPKell"
_@M1147_ "H Repülési szint"
_@M1148_ "FL"
_@M1149_ "S Feladat lefedett távolság"
_@M1150_ "SLefed"
_@M1151_ "H Altern1 érkezési magasság"
_@M1152_ "HA1Érk"
_@M1153_ "H Altern2 érkezési magasság"
_@M1154_ "HA2Érk"
_@M1155_ "H BestAlternate érkezési magasság"
_@M1156_ "HBAÉrk"
_@M1157_ "Irány Hazai reptértől irányszög"
_@M1158_ "IrHtól"
_@M1159_ "S Légtér horizontális távolsága"
_@M1160_ "SLégtér"
_@M1161_ "Külső akkutelep"
_@M1162_ "KAkku#"
_@M1163_ "Külső akku 1 fesz"
_@M1164_ "KAkku1"
_@M1165_ "Külső akku 2 fesz"
_@M1166_ "KAkku2"
_@M1167_ "S Távmérő"
_@M1168_ "SÖssz"
_@M1169_ "H Alternatív QNH"
_@M1170_ "HaQNH"
_@M1171_ "H Alternatív földf. mag."
_@M1172_ "HaAGL"
_@M1173_ "H GPS szerinti magasság"
_@M1174_ "HGPS"
_@M1175_ "MacCready ekvivalens"
_@M1176_ "eqMC"
_@M1177_ "_Experimental1"
_@M1178_ "Exp1"
_@M1179_ "_Experimental2"
_@M1180_ "Exp2"
_@M1181_ "Telep feszültség"
_@M1182_ "Telep"

# LK Info pages infobox titles, maximum 7 chars
_@M1183_ "KéziMC"
_@M1184_ "AutoMC"
_@M1185_ "Szél"
_@M1186_ "eIAS"
_@M1187_ "ReqE"
_@M1188_ "Érkez"
_@M1189_ "Varió30"
_@M1190_ "ÉrkMc0"
_@M1191_ "CélÉrk0"
_@M1192_ "StTáv"
_@M1193_ "RelMag"
_@M1194_ "Varió"
_@M1195_ "ÁLLANDÓ"
_@M1196_ "DELFIN"
_@M1197_ "Dőlés"
_@M1198_ ""
_@M1199_ "Műhold"
_@M1200_ "Start"

# McCready mode $(MacCreadyMode) in menu macros, use 3-4 chrs maximum!
_@M1201_ "Kézi"
_@M1202_ "Auto"
# Map label modes $(MapLabelsToggleActionName) in menu macros
_@M1203_ "FP"
_@M1204_ "TÉRK"
# $(VisualGlideToggleName) if extended VisualGlide is enabled
_@M1205_ "Mozgó"

# Startup / Shutdown dialog texts
_@M1206_ "Inicializálás..."
_@M1207_ "HIBA ISMERETLEN FELBONTÁS!"
_@M1208_ "HIBA NINCS KÖNYVTÁR:"
_@M1209_ "ELLENŐRIZD A TELEPÍTÉS HELYESSÉGÉT!"
_@M1210_ "SIKLÓERNYŐS MÓD"
_@M1211_ "SZIMULÁCIÓ"
_@M1212_ "AUTOMATIKUS HÁTTÉRVILÁGÍTÁS BEÁLLÍTÁS"
_@M1213_ "NINCS HÁTTÉRVILÁGÍTÁS BEÁLLÍTÁS"
_@M1214_ "AUTOMATIKUS HANGERŐ BEÁLLÍTÁS"
_@M1215_ "NINCS HANGERŐ BEÁLLÍTÁS"
_@M1216_ "Időjárás előrejelzés betöltése"
_@M1217_ "Eszközök indítása"
_@M1218_ "Kijelző inicializálása"
_@M1219_ "Leállás, várj..."
_@M1220_ "Leállás, log mentése..."
_@M1221_ "Leállás, profilok mentése..."
_@M1222_ "Leállás, feladat mentése..."

# Topology options reset msgbox
_@M1223_ "Topológia értékek alapra állítása"

# Waypoint filters 1229 no more than 3 chrs!
_@M1224_ "Reptér"
_@M1225_ "Leszálló"
_@M1226_ "Ford.pont"
_@M1227_ "Fájl 1"
_@M1228_ "Fájl 2"
_@M1229_ "Ir"

# TeamCode dialog captions
_@M1230_ "Csap.kód. ref.:"
_@M1231_ "Állíts be ref. helyet!"

# Waypoint edit dialog (same or less chars!)
_@M1232_ "Szél"
_@M1233_ "Szélesség"
_@M1234_ "Hosz"
_@M1235_ "Hosszúság"

# Waypoint list flags (Home,Airport,Landable,Turnpoint) 1chr!
_@M1236_ "H"
_@M1237_ "R"
_@M1238_ "L"
_@M1239_ "F"

# dlgLKAirspaceWarning - Airspace warning messages
_@M1240_ "Belépés"
_@M1241_ "Elhagyás"
_@M1242_ "Repülés FLY zónában"
_@M1243_ "Hamarosan FLY zóna elhagyás"
_@M1244_ "Közel a FLY zóna határ"
_@M1245_ "FLY zóna elhagyva"
_@M1246_ "Hamarosan FLY zónába lépés"
_@M1247_ "FLY zónába lépés"
_@M1248_ "Repülés FLY zónán kívül"
_@M1249_ "Repülés NOFLY zónán kívül"
_@M1250_ "Hamarosan NOFLY zónába lépés"
_@M1251_ "Közel a NOFLY zóna határ"
_@M1252_ "NOFLY zónába lépés"
_@M1253_ "Repülés NOFLY zónában"
_@M1254_ "NOFLY zóna elhagyva"
_@M1255_ "SÁRGA RIASZTÁS"
_@M1256_ "PIROS RIASZTÁS"
_@M1257_ "elhagyni"
_@M1258_ "belépni"
_@M1259_ "Túl messze van, nincs számítva"
_@M1260_ "alatta"
_@M1261_ "fölötte"
_@M1262_ "Üzenet"
_@M1263_ "Riasztási szint"
_@M1264_ "Hor.táv"
_@M1265_ "Vert.táv"

# dlgAirspaceDetails - Airspace details
_@M1266_ "Nyugta szint"
_@M1267_ "Sárga nyugtázva"
_@M1268_ "Piros nyugtázva"
_@M1269_ "Tiltva"
_@M1270_ "FLY-IN"
_@M1271_ "FLY-OUT"
_@M1272_ "Beállítod FLY zónának?"
_@M1273_ "Beállítod NOFLY (tiltott) zónának?"

# dlgConfig - Airspace warnings
_@M1274_ "Riasztások"
_@M1275_ "Légtér riasztási paraméterek"
_@M1276_ "Légtér riasztási paraméterek elmentve."
_@M1277_ "Légtér üzenet ism. idő"
_@M1278_ "Vertikális határ"
_@M1279_ "Üzenet timeout"
_@M1280_ "Engedélyezed ezt a légteret?"
_@M1281_ "Térkép cimkék"
_@M1282_ "ENGED"
_@M1283_ "TILT"
_@M1284_ "Letiltod ezt a légteret (a program figyelmen kívül fogja hagyni)?"

# new airspace infobox
_@M1285_ "H Légtér vertikális távolsága"
_@M1286_ "HLégtér"

# airspace analysis dialog page
_@M1287_ "RepIrány"
_@M1288_ "Köv.FP felé nézve"
_@M1289_ "Köv.FP"
_@M1290_ "Repirány felé nézve"
_@M1291_ "Köz.Légt"
_@M1292_ "Legköz.légtér felé"
_@M1293_ "Szonár BE"
_@M1294_ "Szonár KI"
_@M1295_ "Oldalnézet"

# LK info page headers, try to use the same or less number of chars here,
# or test it with different screen reolutions and landscape/portrait mode too!
_@M1300_ "Táv"
_@M1301_ "Ir."
_@M1302_ "EKell"
_@M1303_ "HÉrk"
_@M1304_ "Távolság"
_@M1305_ "Irány"
_@M1306_ "E.Kell"
_@M1307_ "HÉrkez"
_@M1308_ "Érkez"
_@M1309_ "KÖZ"
_@M1310_ "HIST"
_@M1311_ "LSZ"
_@M1312_ "LSZL"
_@M1313_ "RPTR"
_@M1314_ "RPTR"
_@M1315_ "FP"
# ASP for nearest airspaces is M1642

# Reserved waypoint names, comments
_@M1316_ "FELSZÁLL"
_@M1317_ "TERMIK"
_@M1318_ "CSAPATTÁRS"
_@M1319_ "CÉL"
_@M1320_ "UTOLSÓ JÓ TERMIK"
_@M1321_ "CSAPATTÁRS"
_@M1322_ "FLARM CÉLPONT"

# Overlay multitarget prefixes, maximum 2chars!
_@M1323_ "F>"
_@M1324_ "B>"
_@M1325_ "1>"
_@M1326_ "2>"
_@M1327_ "H>"
_@M1328_ "T>"
_@M1329_ "C"
_@M1330_ "L>"

# LK traffic page headers, try to use the same or less number of chars here,
# or test it with different screen reolutions and landscape/portrait mode too!
_@M1331_ "FRG"
_@M1332_ "Var"
_@M1333_ "Varió"
_@M1334_ "Mag"

# Mapwindow texts
_@M1335_ " TEREP?"
_@M1336_ " T?"
_@M1337_ " AZM"
_@M1338_ " MOZ"
_@M1339_ " iAUX"
_@M1340_ " TRM0"
_@M1341_ " NAV1"
_@M1342_ " MAG2"
_@M1343_ " STA3"
_@M1344_ " FEL4"
_@M1345_ " ATN5"
_@M1346_ " SYS6"
_@M1347_ " SIK7"
_@M1348_ " VÉG8"
_@M1349_ " KIE9"
_@M1350_ " VJÁTSZ"
_@M1351_ " VÍZBAL"

# LKUtils
_@M1352_ "AKKU TÖLTÖTTSÉG"
_@M1353_ "AKKUFIGYELŐ LETILTVA"
_@M1354_ "AKKU SZINT KRITIKUS!"
_@M1355_ "AKKU SZINT NAGYON ALACSONY!"
_@M1356_ "AKKU SZINT ALACSONY!"
_@M1357_ "AKKU ÜZENETEK LETILTVA"

# Logger task declaration
_@M1400_ "Feladat deklaráció"
_@M1401_ "Deklarációs mód engedély"
_@M1402_ "Deklarációs mód tilt"
_@M1403_ "Deklaráció küldése"
_@M1404_ "Kapcsolat nyitása"
_@M1405_ "Kapcsolat tesztelése"
_@M1406_ "Kapcsolat bezárása"
_@M1410_ "Ismeretlen hiba"
_@M1411_ "Eszköz nincs csatlakoztatva!"
_@M1412_ "Nincs elég fordulópont!"
_@M1413_ "Túl sok fordulópont!"
_@M1414_ "Eszköz nem válaszol!"
_@M1415_ "Deklarációt nem fogadta!"
_@M1420_ "Hiba deklaráció közben"
_@M1421_ "Feladat leírás"
_@M1422_ "Start és Cél"

_@M1423_ "Repülés közben tiltva!"

#
# Variometer Bar
#
_@M1424_ "VarioBar mód"
_@M1425_ "Vario termik és siklás módban"
_@M1426_ "Vario termik, Nettó siklás módban"
_@M1427_ "Vario termik, VMcOpt siklás módban"

#
# Contests
#
_@M1450_ "Verseny"
_@M1451_ "Váltás"
_@M1452_ "Motornélküli repülés kezdete érzékelve"

#
# Contest infoboxes, full name and abbreviated name for boxes
# We need OLC ahead of full names, to keep ordering in infobox list during configuration
#
# League predicted is not used
#
_@M1455_ "OLC Classic Táv"
_@M1456_ "OLC táv"
_@M1457_ "OLC FAI Háromszög Táv"
_@M1458_ "FAI táv"
_@M1459_ "OLC League Táv"
_@M1460_ "LEA táv"
_@M1461_ "OLC FAI 3 FP-os Táv"
_@M1462_ "3TP táv"

_@M1463_ "OLC Classic*Várt Táv"
_@M1464_ "OLC*táv"
_@M1465_ "OLC FAI Háromszög*Várt Táv"
_@M1466_ "FAI*táv"
_@M1467_ "OLC League*Várt Táv"
_@M1468_ "LEA*táv"
_@M1469_ "OLC FAI 3 FP-os*Várt Táv"
_@M1470_ "3TP*táv"

_@M1471_ "OLC Classic Sebesség"
_@M1472_ "OLC seb"
_@M1473_ "OLC FAI Háromszög Sebesség"
_@M1474_ "FAI seb"
_@M1475_ "OLC League Sebesség"
_@M1476_ "LEA seb"
_@M1477_ "OLC FAI 3 FP-os Sebesség"
_@M1478_ "3TP seb"

_@M1479_ "OLC Classic*Várt Sebesség"
_@M1480_ "OLC*seb"
_@M1481_ "OLC FAI Háromszög*Várt Sebesség"
_@M1482_ "FAI*seb"
_@M1483_ "OLC League*Várt Sebesség"
_@M1484_ "LEA*seb"
_@M1485_ "OLC FAI 3 FP-os*Várt Sebesség"
_@M1486_ "3TP*seb"

_@M1487_ "OLC Classic Pontszám"
_@M1488_ "OLC pnt"
_@M1489_ "OLC FAI Háromszög Pontszám"
_@M1490_ "FAI pnt"
_@M1491_ "OLC League Pontszám"
_@M1492_ "LEA pnt"
_@M1493_ "OLC FAI 3 FP-os Pontszám"
_@M1494_ "3TP pnt"

_@M1495_ "OLC Classic*Várt Pontszám"
_@M1496_ "OLC*pnt"
_@M1497_ "OLC FAI Háromszög*Várt Pontszám"
_@M1498_ "FAI*pnt"
_@M1499_ "OLC League*Várt Pontszám"
_@M1500_ "LEA*pnt"
_@M1501_ "OLC FAI 3 FP-os*Várt Pontszám"
_@M1502_ "3TP*pnt"

_@M1503_ "OLC Plus Pontszám"
_@M1504_ "PLS pnt"
_@M1505_ "OLC Plus*Várt Pontszám"
_@M1506_ "PLS*pnt"

# #############################
# NEW 2.4 messages
# #############################

# Device name for"no device"
_@M1600_ "NEM HASZNÁLT"
# Ex-963, new message for screen unlock
_@M1601_ "Dupla klikk a jobb alsó sarokba a feloldáshoz"

# Config system menu page 
_@M1602_ "Alsó sor beállítása"
_@M1603_ "Infó lapok beállítása"
_@M1604_ "xxxx beállítása"
_@M1605_ "Alsó sor"
_@M1606_ "Info lapok"
_@M1607_ "Alsó sor beállításai elmentve"
_@M1608_ "Info lapok beállításai elmentve"

# Config InfoPages
_@M1610_ "1.1 Siklás"
_@M1611_ "1.2 Termik"
_@M1612_ "1.3 Feladat"
_@M1613_ "1.4 Egyéb"
_@M1614_ "1.5 Verseny"
_@M1615_ "1.6 Fordul"
_@M1616_ "2.1 RPTR"
_@M1617_ "2.2 LSZL"
_@M1618_ "2.3 FP"
_@M1619_ "2.4 LTÉR"
_@M1620_ "3.1 KÖZ"
_@M1621_ "3.2 HIST"
_@M1622_ "3.3 TERM"

# New airspace messages
_@M1630_ "Magasság határ"

# Navboxes
_@M1640_ "Javasolt ívelőlap állás"
_@M1641_ "Ívelő"

# Header nearest Airspaces
_@M1642_ "LTÉR"

_@M1643_ "ENGEDVE"

_@M1644_ "H Hazaérkezési magasság"
_@M1645_ "HOthÉrk"

# Menu Config 15, Alarms
_@M1646_ "15 Riasztások"
_@M1647_ "Max magasság 1"
_@M1648_ "Max magasság 2"
_@M1649_ "Max magasság 3"

#"ALARM x ALTITUDE 1234"   warning message
_@M1650_ "RIASZTÁS"
_@M1651_ "MAGASSÁG"

# customkey for airspace analysis
_@M1652_ "Légtér analízis"
_@M1653_ "Térkép<>Légtér info váltás"

# Airspace details buttons
_@M1654_ "KIVÁLASZT"
_@M1655_ "ANALÍZIS"
_@M1656_ "*VÁLASZTVA*"

# customkeys zoom 
_@M1657_ "Nagyít"
_@M1658_ "Kicsinyít"
_@M1659_ "Nagyít még"
_@M1660_ "Kicsinyít még"

# Active map indicator in map scale (with AZM, NAV1 etc.), 3 letters!
_@M1661_ "ACT"

# Error message
_@M1662_ "RENDSZERHIBA"
_@M1663_ "NINCS ELÉG MEMÓRIA"

# Total energy configuration 
# Toggle is for customkey config
_@M1666_ "Totálenergia KI/BE váltás"
_@M1667_ "TOTÁLENERGIA HASZNÁLVA!"
_@M1668_ "TOTÁLENERGIA KIKAPCSOLVA"
_@M1669_ "Totálenergia használat"

# Header Thermal History keep short!
_@M1670_ "TERM"
# average lift 
_@M1671_ "W átl"
_@M1672_ "Termik részletek"
_@M1673_ "Átl"

# Auto MC configuration
_@M1674_ "Auto Mc"
# Menu buttons MacCready, keep very short! - F C E are the overlay indicators
# Fin Th Equ  are fron button shortcuts, max 3 letters!
_@M1675_ "Végsik"
_@M1676_ "V"
_@M1677_ "WNapÁtl"
_@M1678_ "W"
_@M1679_ "Equiv"
_@M1680_ "E"
_@M1681_ "Vég"
_@M1682_ "Wná"
_@M1683_ "Eq"
# Change 118 average climb with average thermal
_@M1684_ "Átlagos emelés (WNapÁtl)"
# Change 148 with 1685
_@M1685_ "Mindkettő (Vég+Átl)"

# Optimized routes for paraglider
_@M1686_ "Optimált útvonal"
_@M1687_ "Optimált útvonal váltása"

# Customkey name
_@M1688_ "Képernyőzár"
